Numero_OC,Proveedor,Partida_Presupuestal,Descripcion_de_la_Partida_ Presupuestal,Concepto,Cantidad_Ordenada,UM, Monto_Total_Sin_IVA ,Fundamentacion_legal
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,DIPROSONE G CREMA.30 GRMS.,10,PZ,2700.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,ELOMET CREMA 30 GRMS.,5,PZ,2550.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,FIRAC PLUS GRAGEAS 20TABS.,10,CJ,2590.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,FLANAX TABLETA 500 MGS,10,CJ,1830.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,FEBRAX TABS C/15 275 MGSN.S PARACETAMOL 300 MGS,20,CJ,4440.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,ITALDERMOL CREMA 50 GRMS,5,PZ,2450.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,KEFLEX 12 TABLETAS 500MGS.,5,CJ,2975.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,PANCLASA CAPSULAS C/30.,5,CJ,1040.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,QUADRIDERM CREMA 40 GRS,5,PZ,1995.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,SAL DE UVAS PICOT 50SOBRES.,2,CJ,268.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,TREDA TABLETAS CAJA CON20.,10,CJ,1530.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,SENSIBITE COMPRIMIDOS 60MG. CJA CON 20 TABS.,10,CJ,2420.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,GARAMICINA SOL. INYECTABLE 80 MGS CJ C/10 AMPULA,1,CJ,20.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,KANFKA,5,CJ,1005.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,CICLOFERON (TUBO),5,PZ,375.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,SOLDRIN OTICO,5,FR,625.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,RANTUDIL CON 28CAPSULAS.,5,CJ,3100.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,ARTRIDOL CAPS. CAJA CON20,10,PZ,6150.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,XILOCAINA CON EPINEFRINAAL 2 % FCO. C/50 ML.SOL.,2,PZ,156.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,NEO-MELUBRINA TABS. CAJAC/10 TABLETAS DE 500 MGS,5,PZ,425.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,OTO ENI SOLUCION OTICA FRASCO CON 10 ML.,5,FR,200.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,ALLEGRAD 120 CAJA CON 10TABLETAS,5,CJ,1890.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,ALEVIAN-DUO CAJA CON 48CAPSULAS,10,CJ,6830.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,ADALAT OROS 30 MG CAJACON 30 TABLETAS,2,CJ,120.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,"NUTRACORT CREMA, TUBO CON 60 GM.",5,PZ,1955.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,RIFOCYNA FCO. CON ATOMIZADOR DE 20 ML.,3,FR,1200.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,"SYNALAR SIMPLE CREMA,TUBO CON 40 GMS.",5,PZ,1335.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,BACTRIM F TABLETAS.30 COMPRIMIDOS,5,CJ,1605.00,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,DOLAC SOLUCION INYECTABLE 30 MG/ML,5,CJ,917.50,ADJUDICACION DIRECTA-ART 42
22B0653,HECTOR REYES FORTANELLI,25301,Medicinas y productos farmaceuticos,BUSCAPINA COMPUESTA SOLUCION INTECTABLE,1,CJ,377.00,ADJUDICACION DIRECTA-ART 42
22B0654,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,OPRESOR O PRISIONERO ALLEN 6X25 MM. PASO 1.0,48,PZ,196.80,ADJUDICACION DIRECTA-ART 42
22B0654,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,OPRESOR O PRISIONERO ALLEN 8X25 MM. PASO 1.25,96,PZ,648.00,ADJUDICACION DIRECTA-ART 42
22B0655,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,SEGURO TRUAC NO. 5100-75,25,PZ,275.00,ADJUDICACION DIRECTA-ART 42
22B0655,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,PINZAS PARA TIERRA DE500 AMPS. (PLANTA SOLDAR,2,PZ,708.00,ADJUDICACION DIRECTA-ART 42
22B0656,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,29101,Herramientas menores,Estibador manual de elevacion hidr†hulica.,1,PZ,65600.00,ADJUDICACION DIRECTA-ART 42
22B0657,GUILLERMO HUERTA MARTINEZ,29101,Herramientas menores,Jg de 7 llaves combinadas pulido espejo de matra,10,JG,17810.00,ADJUDICACION DIRECTA-ART 42
22B0658,JOSE MANUEL ESPARZA ORTA,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SENSOR ULTRASONICO3RG6232-3AB00 UB.20-30,2,PZ,18463.36,ADJUDICACION DIRECTA-ART 42
22B0659,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,CERA PARA INYECCION VERDE,5,KG,1271.55,ADJUDICACION DIRECTA-ART 42
22B0659,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SILICON PARA MOLDES VERDE 50 SH DUREZA ALTA,5,KG,2041.16,ADJUDICACION DIRECTA-ART 42
22B0659,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,SILICON PARA MOLDES CAFê DE 90¯C BAJA TEMPERATUR,10,KG,4962.75,ADJUDICACION DIRECTA-ART 42
22B0659,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,PRIMER PLATFORM ADHESION,2,EN,586.21,ADJUDICACION DIRECTA-ART 42
22B0660,GISMEX S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,MEDIDOR DE FLUJO DIGITALPARA CAUDAL DE HASTA 20,2,PZ,30304.44,ADJUDICACION DIRECTA-ART 42
22B0661,ROYAL CANADIAN MINT,23601,Productos metalicos y a base de minerales no metalicos adquiridos como materia prima,COSPEL $1.00 NUCLEO DIAMETRO 13.73 MM  ACERO REC,100000,PZ,458567.64,ADJUDICACION DIRECTA-ART 41 FRACC XII
22B0661,ROYAL CANADIAN MINT SUSSEX DRIVE #320,23601,Productosmetalicosyabasedemineralesnometalicosadquiridoscomo,ARILLO $10.00 ARILLO DIAMETRO 27.65 MM ACERO REC,100000,PZ,458567.64,ADJUDICACION DIRECTA-ART 41 FRACC XII
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,REGISTRADOR LEFORT VERDEDE CARTON T/CARTA,100,PZ,2751.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,CINTA DIUREX TRANSPARENT1 DE ANCHO,48,PZ,1375.68,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,CORRECTOR LIQUIDO DILUIBLE EN AGUA (18 MLTS.),10,PZ,90.80,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,MARCADOR PARA PIZARRON(C/4 PZAS),8,CJ,368.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,PEGAMENTO SOLIDO DE 40GMS. (PRITT,50,PZ,3326.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,BANDERITAS POST ITVARIOS MODELOS,18,PQ,1008.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,POST-IT CUBO C/4 COLORES(75X75 MM.),12,PZ,540.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,CARPETA T/CARTA COLOR AZUL CON BROCHE Y CEJA.,300,PZ,4509.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,EXACTO (OLFA) OARA NAVAJA DE 9 MM. (CHICO),18,PZ,1359.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,GOMA BLANCA WS-20 P/DIBUJO,20,PZ,120.00,ADJUDICACION DIRECTA-ART 42
22B0662,RODRIGO MANZO FOYO,21101,Materiales y utiles de oficina,EXACTO O CUTTERP/NAVAJA DE 9 MM. (OLFA,20,PZ,2904.00,ADJUDICACION DIRECTA-ART 42
22B0663,"SALYERI DEL CENTRO, S.A DE C.V.",21101,Materiales y utiles de oficina,TARJETA DE PVC BLANCA CON CINTILLA PARA FIRMA PA,120,PZ,2040.00,ADJUDICACION DIRECTA-ART 42
22B0664,GALLARDO VILLEGAS JUAN MANUEL.,27201,Prendas de protecciÛn personal,GUANTE DE ALGODON 100%(TELA DE 28 ONZAS),1500,PR,101250.00,ADJUDICACION DIRECTA-ART 42
22B0665,MONICA ELIZABETH CASTILLO PALACIOS,27201,Prendas de protecciÛn personal,DEDAL DE LATEX DESECHABLE (QUIRURGICO) GRANDE,1700,PZ,1360.00,ADJUDICACION DIRECTA-ART 42
22B0665,MONICA ELIZABETH CASTILLO PALACIOS,27201,Prendas de protecciÛn personal,GUANTE TEJIDO NYLON P/CUARTO LIMPIO T/L MOD. NBC,700,PR,19530.00,ADJUDICACION DIRECTA-ART 42
22B0666,COMERCIALIZADORA DE EQUIPOS AUTOMATI,29801,Refacciones y accesorios menores de maquinaria y otros equipos,RESORTE MCA. DANLYCATALOGO No. 9-0607-26,90,PZ,7402.50,ADJUDICACION DIRECTA-ART 42
22B0667,LUIS MIGUEL HERNANDEZ BANDA,25101,Productos quimicos basicos,AGUA TRIDESTILADA (ENV.DE 19 LTOS.),220,LT,3520.00,ADJUDICACION DIRECTA-ART 42
22B0668,"GAS MENGUC, S.A. DE C.V.",26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",GAS BUTANO LP PARA CILINDRO.,229,LT,2684.83,ADJUDICACION DIRECTA-ART 42
22B0669,POSADAS HERNANDEZ ALFREDO,29801,Refacciones y accesorios menores de maquinaria y otros equipos,"SELLO P/FLEJE DE ACERO DE 1 1/4"" (CJ C/1000 PZ)",2,CJ,3300.00,ADJUDICACION DIRECTA-ART 42
22B0670,M.I. QUIMICA PROCESOS S. DE R.L. DE,25101,Productos quimicos basicos,SOLUCION DESINCRUSTANTEPARA TUBERIA DE COBRE,1000,LT,41000.00,ADJUDICACION DIRECTA-ART 42
22B0671,"FERRESUIN, S.A. DE C.V.",24901,Otros materiales y articulos de construccion y reparacion,BROCHA DE 1,12,PZ,106.80,ADJUDICACION DIRECTA-ART 42
22B0671,"FERRESUIN, S.A. DE C.V.",24901,Otros materiales y articulos de construccion y reparacion,BROCHA DE 3,12,PZ,323.40,ADJUDICACION DIRECTA-ART 42
22B0671,"FERRESUIN, S.A. DE C.V.",24901,Otros materiales y articulos de construccion y reparacion,PINTURA EN AEROSOL COLORNEGRO 400 MLTS.AG RACING,48,PZ,3312.00,ADJUDICACION DIRECTA-ART 42
22B0672,"FERRESUIN, S.A. DE C.V.",29801,Refacciones y accesorios menores de maquinaria y otros equipos,LOCTITE NO.495 (20 GMS).O EQUIVALENTE.,20,PZ,16000.00,ADJUDICACION DIRECTA-ART 42
22B0673,GRUPO INDUSTRIAL VILLALAY S.A. DE C.,21601,Material de limpieza,TRAPEADOR CON BASTON(TIPO CASERO),24,PZ,1188.00,ADJUDICACION DIRECTA-ART 42
22B0674,POSADAS HERNANDEZ ALFREDO,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FLEJE DE ACERO PAVONADO1 1/4X0.035 (EP-1035),690,KG,51750.00,ADJUDICACION DIRECTA-ART 42
22B0675,MEJIA RAUDRY HUGO,21101,Materiales y utiles de oficina,SELLO DE GOMA DIFERENTES LEYENDAS AUTOENTINTABL,1,PZ,342.50,ADJUDICACION DIRECTA-ART 42
22B0675,MEJIA RAUDRY HUGO,21101,Materiales y utiles de oficina,SELLO DE GOMA DIFERENTES LEYENDAS AUTOENTINTABL,3,PZ,1027.50,ADJUDICACION DIRECTA-ART 42
22B0676,SUMINISTRO INDUSTRIAL FERRETERO HERRHERRAMIENTAS Y SERVICIOS ALONSO S.A.,22301,Utensilios para el servicio de alimentacion,SERVILLETAS DESECHABLE BLANCAS,10,PQ,2155.20,ADJUDICACION DIRECTA-ART 42
22B0677,SUMINISTRO INDUSTRIAL FERRETERO HERRHERRAMIENTAS Y SERVICIOS ALONSO S.A.,24801,Materiales complementarios,Cerradura marca Phillipsmodelo 50/60,10,PZ,1800.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,GUANTE NYLON ELASTI CONRECUBRIMIENTO DE NITRILO,400,PR,11648.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,GUANTES DE CARNAZA CORTOS,30,PR,1012.50,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,"GUANTE TEJIDO CON PALMAINMERSA DE PU, EDGE-48-7",200,PR,24500.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,MANDIL DE CARNAZA  DE 60X 90  CMS.,5,PZ,506.25,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,OVEROL TYVEK CON CAPUCHACONTRA ACIDOS. (DESECHA,50,PZ,12562.50,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,TAPON AUDITIVO DE MATERIAL ELASTOMERO TERMOPLAST,1600,PZ,35600.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,RESPIRADOR CARA COMPLETADE SILICONA MOD.6800 3M,2,PZ,9800.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,GUANTE HYFLEX 11800ANSELL. (VARIAS MEDIDAS),800,PR,99200.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,LENTE DE PROTECCION UVEXGENESIS COLOR TRANPARENT,400,PZ,18000.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,LENTES DE PROTECCION UVEX GENESIS COLOR ESPEJO,150,PZ,6750.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,MICA DE POLICARBONATOCLARA PARA CABEZAL PROTE,30,PZ,9000.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,CABEZAL ELVEX 3/4 HG-30HCOLOR NEGRO PARA ADAPTAC,30,PZ,10800.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,MUNEQUERA DE NEOPRENO MANO IZQUIERDA TIPO VENDAJ,50,pz,1475.00,ADJUDICACION DIRECTA-ART 42
22B0678,EMPRESA COMERCIALIZADORA MATTROD S.A. DE C.V.,27201,Prendas de protecciÛn personal,MUNEQUERA DE NEOPRENO MANO DERECHA TIPO VENDAJE,50,pz,1475.00,ADJUDICACION DIRECTA-ART 42
22B0680,"FERRESUIN, S.A. DE C.V.",21101,Materiales y utiles de oficina,CINTA DE MARCAJE DE AREAP.V.C. COLOR AMARILLO CO,5,PZ,449.75,ADJUDICACION DIRECTA-ART 42
22B0681,INGENIERIA LIQUID TECHNOLOGI ES DE MPERAL 130HACIENDO LOS ENCINOS,29801,Refacciones y accesorios menores de maquinaria y otros equipos,CARTUCHO FILTRANTE DE POLIPROPILENO DE 10 MICRAS,200,PZ,14322.00,ADJUDICACION DIRECTA-ART 42
22B0682,MARIA GRISELDA RAMIREZ RODRIGUEZ,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FLUJOMETRO MCA DWYER CONRANGO DE 4 A 40 GPH 1/4,2,PZ,14107.06,ADJUDICACION DIRECTA-ART 42
22B0683,PRAXAIR MEXICO S DE RL DE CV,26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",ARGON. ALTA PUREZA.,9.37,M3,6381.81,ADJUDICACION DIRECTA-ART 42
22B0684,INTER PRICE LOGISTICA SA DE,29801,Refacciones y accesorios menores de maquinaria y otros equipos,LLANTA 18x7x8.433 SOLIDAMAGNUM NO MANCHANTE MOT,1,PZ,6808.07,ADJUDICACION DIRECTA-ART 42
22B0685,DISIND SERBAINCO S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,BALERO (JAULA) AXIAL DEAGUJAS No. AXK7095,6,PZ,3588.00,ADJUDICACION DIRECTA-ART 42
22B0686,LUIS MIGUEL HERNANDEZ BANDA,25101,Productos quimicos basicos,"Nitrato de Sodio A.C.S., 100 gramos, marca PQM F",1,FR,450.00,ADJUDICACION DIRECTA-ART 42
22B0687,GRUPO GI ASESORIA Y TECNOLOGIA DE ME,29401,Refacciones y accesorios para equipo de cÛmputo,BATERIA P/SYMBOL MOTOROLA ZEBRA MC32/MC32N0,1,PZ,1255.25,ADJUDICACION DIRECTA-ART 42
22B0688,BERMEO AGUILAR OMAR,23801,Mercancias para su comercializacion en tiendas del sector p,"ESTUCHE DE MADERA PARA 3MEDALLAS 1, 2 y 5 oz CMM",100,PZ,29900.00,ADJUDICACION DIRECTA-ART 42
22B0688,BERMEO AGUILAR OMAR,23801,Mercancias para su comercializacion en tiendas del sector p,"ESTUCHE DE MADERA BASE TIPO ""L"" 48 MM, CMM",100,PZ,15900.00,ADJUDICACION DIRECTA-ART 42
22B0688,BERMEO AGUILAR OMAR,23801,Mercancias para su comercializacion en tiendas del sector p,"ESTUCHE DE MADERA BASE TIPO ""L"", 50 MM, CMM",100,PZ,15900.00,ADJUDICACION DIRECTA-ART 42
22B0688,BERMEO AGUILAR OMAR,23801,Mercancias para su comercializacion en tiendas del sector p,"ESTUCHE DE MADERA BASE TIPO ""L"", 65 MM, CMM",100,PZ,16900.00,ADJUDICACION DIRECTA-ART 42
22B0689,MARIELA ELIZABETH ALVAREZ CRUZ,29801,Refacciones y accesorios menores de maquinaria y otros equipos,Modulo lector de encoders FANUC SDU1 Type A02b-0,1,PZ,23979.00,ADJUDICACION DIRECTA-ART 42
22B0690,MARIELA ELIZABETH ALVAREZ CRUZ,29801,Refacciones y accesorios menores de maquinaria y otros equipos,Interruptor de presion con diferencial Allen-Bra,1,PZ,8712.71,ADJUDICACION DIRECTA-ART 42
22B0691,BERMEO AGUILAR OMAR,23801,Mercancias para su comercializacion en tiendas del sector p,ESTUCHE RECTANGULAR PARA2 MEDALLAS DE MADERA,240,PZ,50160.00,ADJUDICACION DIRECTA-ART 42
22B0692,"FERRESUIN, S.A. DE C.V.",26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",MANTECA DE CERDO.,60,KG,3594.00,ADJUDICACION DIRECTA-ART 42
22B0692,"FERRESUIN, S.A. DE C.V.",26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",DIESEL,60,LT,1617.00,ADJUDICACION DIRECTA-ART 42
22B0693,SERVICIOS INDUSTRIALES VIKANAT SA DE,26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",ACEITE LUBRICANTE 3 EN 1DE 90 MIL.,2,PZ,85.16,ADJUDICACION DIRECTA-ART 42
22B0693,SERVICIOS INDUSTRIALES VIKANAT SA DE,26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",ACEITE LUBRICANTE 3 EN 1DE 90 MIL.,72,PZ,3065.76,ADJUDICACION DIRECTA-ART 42
22B0693,SERVICIOS INDUSTRIALES VIKANAT SA DE,26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",ACEITE LUSTRADOR 3 EN 1DE 480 MIL.,14,PZ,1897.00,ADJUDICACION DIRECTA-ART 42
22B0693,SERVICIOS INDUSTRIALES VIKANAT SA DE,26105,"Combustibles, lubricantes y aditivos para maquinaria, equipo de produccion",AFLOJATODO  EN SPRAY (BOTE DE 402 ML.),9,PZ,2237.40,ADJUDICACION DIRECTA-ART 42
22B0694,"MUNCHMEYER-CALDERON, S.A. DE C.V.",23801,Mercancias para su comercializacion en tiendas del sector p,CAPSULA DE ACRILICO P/MED. DE 42 MM. DIAM.,5000,JG,79300.00,ADJUDICACION DIRECTA-ART 42
22B0695,DISTRIBUIDORA INDUSTRIAL Y COMERCIAL,24801,Materiales complementarios,ANGULO DE ACERO/CARBONDE 1/8 DE 1X1X6  DE LONG,5,TR,1665.00,ADJUDICACION DIRECTA-ART 42
22B0695,DISTRIBUIDORA INDUSTRIAL Y COMERCIAL,24801,Materiales complementarios,SOLERA DE ACERO AL CARBODE 3/16 ESP.1X6M LONG.,1,TR,472.00,ADJUDICACION DIRECTA-ART 42
22B0695,DISTRIBUIDORA INDUSTRIAL Y COMERCIAL,24801,Materiales complementarios,LAMINA DE ACERO AL CARBON CAL. 14X4X10 PIES,4,PZ,7824.00,ADJUDICACION DIRECTA-ART 42
22B0695,DISTRIBUIDORA INDUSTRIAL Y COMERCIAL,24801,Materiales complementarios,ANGULO DE ACERO/CARBON DE 1/8 DE 1 1/4X1 1/4X6 M,5,TR,2060.00,ADJUDICACION DIRECTA-ART 42
22B0695,DISTRIBUIDORA INDUSTRIAL Y COMERCIAL,24801,Materiales complementarios,ANGULO DE ACERO/CARBONDE 1/8 DE 2X2X6m DE LONG,2,TR,1392.00,ADJUDICACION DIRECTA-ART 42
22B0696,TOMAS PARDO DOMINGUEZ.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,VIROLA DE DIAM. 48 CANTOLISO DIB.15-19-1-0223 B,3,PZ,43395.00,ADJUDICACION DIRECTA-ART 42
22B0696,TOMAS PARDO DOMINGUEZ.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,VIROLA DE DIAM. 42 CANTOLISO DIB.15-19-1-0223 B,3,PZ,43395.00,ADJUDICACION DIRECTA-ART 42
22B0696,TOMAS PARDO DOMINGUEZ.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,VIROLA DE DIAM. 38 CANTOLISO DIB.15-19-1-0223 B,2,PZ,28930.00,ADJUDICACION DIRECTA-ART 42
22B0697,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,TERMOPAR PARA HORNO GALLONI,1,PZ,1585.00,ADJUDICACION DIRECTA-ART 42
22B0697,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,MANGUERA PARA PULIDORA OTEC (METRO),1,MT,770.00,ADJUDICACION DIRECTA-ART 42
22B0697,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,PLACA SOPORTE DE CRISOLHORNO GALLONI G1,2,PZ,6000.00,ADJUDICACION DIRECTA-ART 42
22B0697,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FILTRO PARA MIXER ST LOUIS 82,1,PZ,280.00,ADJUDICACION DIRECTA-ART 42
22B0697,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,FILTRO CONO DE DESAGöE C/ORIFICIO 0.5mm CF18,1,PZ,1625.00,ADJUDICACION DIRECTA-ART 42
22B0697,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,PASTA OTEC PARA PULIDORA P2,1,PZ,450.00,ADJUDICACION DIRECTA-ART 42
22B0697,LUX GOLD S.A. DE C.V.,29801,Refacciones y accesorios menores de maquinaria y otros equipos,MEDIA ZIRCONIA 2.5mm,5,KG,15000.00,ADJUDICACION DIRECTA-ART 42
22B0698,COMERCIALIZADORA DE EQUIPOS AUTOMATI,29801,Refacciones y accesorios menores de maquinaria y otros equipos,CONECTOR PARA TRANSDUCTOR 5 PINES,1,PZ,2097.00,ADJUDICACION DIRECTA-ART 42
22B0699,"ELECTRICA MOL, S.A. DE C.V.",24601,Materialelectrico y electronico,GABINETE PARA LAMPARAFLUORESCENTE DE 16 W.,6,PZ,2634.00,ADJUDICACION DIRECTA-ART 42
22B0700,ALS INDTECH S.A. DE C.V.,24601,Materialelectrico y electronico,SENSOR TIPO HALL CON CABLE DE 50 FT MODELO 49C50,1,PZ,6475.00,ADJUDICACION DIRECTA-ART 42
